funder-1  | 2025-04-16T11:42:14.548341456Z Error: error sending request for url (http://eth-node:8545/)
bundler-1         | 2025-04-16T11:45:05.155837194Z [11:45:05.097] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:05.155839358Z     reqId: "req-g8"
bundler-1         | 2025-04-16T11:45:05.155841351Z     method: "POST"
bundler-1         | 2025-04-16T11:45:05.155843335Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:05.155845359Z     body: {
bundler-1         | 2025-04-16T11:45:05.155847342Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:05.155849446Z       "id": 582,
bundler-1         | 2025-04-16T11:45:05.155851460Z       "params": [
bundler-1         | 2025-04-16T11:45:05.155853524Z         {
bundler-1         | 2025-04-16T11:45:05.155855538Z           "sender": "0x3E783CcEe8Fe256A21843fe0CD2F43a30c86d028",
bundler-1         | 2025-04-16T11:45:05.155857662Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:45:05.155859746Z           "callData": "0x6478ebc71351ca763d78069e6053542989e3d13a",
bundler-1         | 2025-04-16T11:45:05.155861900Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:45:05.155864044Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:45:05.155866128Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:45:05.155868172Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:45:05.155870255Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:45:05.155872359Z           "signature": "0x43414c4c3a3e656e747279506f696e745f63616c6c5f62616c616e63654f66"
bundler-1         | 2025-04-16T11:45:05.155874523Z         },
bundler-1         | 2025-04-16T11:45:05.155876487Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:45:05.155878541Z       ],
bundler-1         | 2025-04-16T11:45:05.155880515Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:05.155882568Z     }
bundler-1         | 2025-04-16T11:45:05.155884572Z [11:45:05.098] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:45:05.668248501Z [11:45:05.551] [31mERROR[39m (1): [36millegal call into EntryPoint during validation balanceOf[39m
bundler-1         | 2025-04-16T11:45:05.668282956Z     err: {
bundler-1         | 2025-04-16T11:45:05.668301190Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:45:05.668304857Z       "message": "illegal call into EntryPoint during validation balanceOf",
bundler-1         | 2025-04-16T11:45:05.668307983Z       "stack":
bundler-1         | 2025-04-16T11:45:05.668310668Z           Error: illegal call into EntryPoint during validation balanceOf
bundler-1         | 2025-04-16T11:45:05.668313422Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:152:19)
bundler-1         | 2025-04-16T11:45:05.668316428Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:45:05.668319333Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:45:05.668321978Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:45:05.668324704Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:45:05.668327359Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:45:05.668330104Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:45:05.668332739Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:45:05.668335634Z       "code": -32502
bundler-1         | 2025-04-16T11:45:05.668338339Z     }
bundler-1         | 2025-04-16T11:45:05.668556977Z [11:45:05.551] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:05.668562117Z     reqId: "req-g8"
bundler-1         | 2025-04-16T11:45:05.668565082Z     body: {
bundler-1         | 2025-04-16T11:45:05.668567707Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:05.668570493Z       "id": 582,
bundler-1         | 2025-04-16T11:45:05.668573138Z       "error": {
bundler-1         | 2025-04-16T11:45:05.668575943Z         "message": "illegal call into EntryPoint during validation balanceOf",
bundler-1         | 2025-04-16T11:45:05.668578928Z         "code": -32502
bundler-1         | 2025-04-16T11:45:05.668581563Z       }
bundler-1         | 2025-04-16T11:45:05.668584038Z     }
bundler-1         | 2025-04-16T11:45:05.668586523Z [11:45:05.555] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:05.668589408Z     reqId: "req-g9"
bundler-1         | 2025-04-16T11:45:05.668592033Z     method: "POST"
bundler-1         | 2025-04-16T11:45:05.668594858Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:05.668597453Z     body: {
bundler-1         | 2025-04-16T11:45:05.668600017Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:45:05.668602753Z       "id": 583,
bundler-1         | 2025-04-16T11:45:05.668605267Z       "params": [],
bundler-1         | 2025-04-16T11:45:05.668607832Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:05.668619574Z     }
bundler-1         | 2025-04-16T11:45:05.668624213Z [11:45:05.555] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:05.668628661Z     reqId: "req-g9"
bundler-1         | 2025-04-16T11:45:05.668633150Z     body: {
bundler-1         | 2025-04-16T11:45:05.668637818Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:05.668641495Z       "id": 583,
bundler-1         | 2025-04-16T11:45:05.668644030Z       "result": "ok"
bundler-1         | 2025-04-16T11:45:05.668646665Z     }
bundler-1         | 2025-04-16T11:45:05.733473426Z [11:45:05.720] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:05.733516306Z     reqId: "req-ga"
bundler-1         | 2025-04-16T11:45:05.733522036Z     method: "POST"
bundler-1         | 2025-04-16T11:45:05.733526024Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:05.733529941Z     body: {
bundler-1         | 2025-04-16T11:45:05.733533568Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:05.733537415Z       "id": 584,
bundler-1         | 2025-04-16T11:45:05.733540992Z       "params": [
bundler-1         | 2025-04-16T11:45:05.733544288Z         {
bundler-1         | 2025-04-16T11:45:05.733547714Z           "sender": "0x8017dd9DE0b04e78a9749aE5A147695700C33248",
bundler-1         | 2025-04-16T11:45:05.733551592Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:45:05.733555168Z           "callData": "0xd903c49362d31f7b4626b0506a30399720dc7a9f",
bundler-1         | 2025-04-16T11:45:05.733558675Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:45:05.733562091Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:45:05.733566048Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:45:05.733570236Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:45:05.733573923Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:45:05.733577329Z           "signature": "0x44454c454741544543414c4c3a3e656e747279506f696e745f63616c6c5f62616c616e63654f66"
bundler-1         | 2025-04-16T11:45:05.733581307Z         },
bundler-1         | 2025-04-16T11:45:05.733584623Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:45:05.733588410Z       ],
bundler-1         | 2025-04-16T11:45:05.733591796Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:05.733595083Z     }
bundler-1         | 2025-04-16T11:45:05.733650709Z [11:45:05.721] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:45:06.247294146Z [11:45:06.190] [31mERROR[39m (1): [36millegal call into EntryPoint during validation balanceOf[39m
bundler-1         | 2025-04-16T11:45:06.247326396Z     err: {
bundler-1         | 2025-04-16T11:45:06.247346634Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:45:06.247351032Z       "message": "illegal call into EntryPoint during validation balanceOf",
bundler-1         | 2025-04-16T11:45:06.247354959Z       "stack":
bundler-1         | 2025-04-16T11:45:06.247358256Z           Error: illegal call into EntryPoint during validation balanceOf
bundler-1         | 2025-04-16T11:45:06.247375768Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:152:19)
bundler-1         | 2025-04-16T11:45:06.247380597Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:45:06.247384885Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:45:06.247388693Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:45:06.247392509Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:45:06.247396236Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:45:06.247400254Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:45:06.247404131Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:45:06.247408129Z       "code": -32502
bundler-1         | 2025-04-16T11:45:06.247412006Z     }
bundler-1         | 2025-04-16T11:45:06.247579729Z [11:45:06.190] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:06.247586562Z     reqId: "req-ga"
bundler-1         | 2025-04-16T11:45:06.247589337Z     body: {
bundler-1         | 2025-04-16T11:45:06.247591461Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:06.247593775Z       "id": 584,
bundler-1         | 2025-04-16T11:45:06.247595879Z       "error": {
bundler-1         | 2025-04-16T11:45:06.247598053Z         "message": "illegal call into EntryPoint during validation balanceOf",
bundler-1         | 2025-04-16T11:45:06.247600458Z         "code": -32502
bundler-1         | 2025-04-16T11:45:06.247602692Z       }
bundler-1         | 2025-04-16T11:45:06.247604686Z     }
bundler-1         | 2025-04-16T11:45:06.247606700Z [11:45:06.194] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:06.247609034Z     reqId: "req-gb"
bundler-1         | 2025-04-16T11:45:06.247611088Z     method: "POST"
bundler-1         | 2025-04-16T11:45:06.247613152Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:06.247615115Z     body: {
bundler-1         | 2025-04-16T11:45:06.247617309Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:45:06.247619533Z       "id": 585,
bundler-1         | 2025-04-16T11:45:06.247621587Z       "params": [],
bundler-1         | 2025-04-16T11:45:06.247623611Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:06.247625745Z     }
bundler-1         | 2025-04-16T11:45:06.247627699Z [11:45:06.194] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:06.247630043Z     reqId: "req-gb"
bundler-1         | 2025-04-16T11:45:06.247632137Z     body: {
bundler-1         | 2025-04-16T11:45:06.247634191Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:06.247641424Z       "id": 585,
bundler-1         | 2025-04-16T11:45:06.247643658Z       "result": "ok"
bundler-1         | 2025-04-16T11:45:06.247645712Z     }
bundler-1         | 2025-04-16T11:45:06.375651941Z [11:45:06.358] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:45:06.375686326Z     reqId: "req-gc"
bundler-1         | 2025-04-16T11:45:06.375691054Z     method: "POST"
bundler-1         | 2025-04-16T11:45:06.375694912Z     url: "/rpc"
bundler-1         | 2025-04-16T11:45:06.375698138Z     body: {
bundler-1         | 2025-04-16T11:45:06.375701264Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:45:06.375704620Z       "id": 586,
bundler-1         | 2025-04-16T11:45:06.375707736Z       "params": [
bundler-1         | 2025-04-16T11:45:06.375711072Z         {
bundler-1         | 2025-04-16T11:45:06.375714278Z           "sender": "0x39fce9091EC9fC77654C05E34a0cdB49A20A3765",
bundler-1         | 2025-04-16T11:45:06.375718345Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:45:06.375745827Z           "callData": "0xcf2c540c0e325a6aa707cb38cfe15253cc133a4f",
bundler-1         | 2025-04-16T11:45:06.375750115Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:45:06.375753862Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:45:06.375757769Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:45:06.375761416Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:45:06.375765433Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:45:06.375768930Z           "signature": "0x6574685f76616c75655f7472616e736665725f666f7262696464656e"
bundler-1         | 2025-04-16T11:45:06.375772847Z         },
bundler-1         | 2025-04-16T11:45:06.375776705Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:45:06.375780562Z       ],
bundler-1         | 2025-04-16T11:45:06.375783908Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:45:06.375787294Z     }
bundler-1         | 2025-04-16T11:45:06.375841654Z [11:45:06.358] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:45:06.632185124Z [11:45:06.616] [31mERROR[39m (1): [36mMay not may CALL with value[39m
bundler-1         | 2025-04-16T11:45:06.632212244Z     err: {
bundler-1         | 2025-04-16T11:45:06.632217264Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:45:06.632221311Z       "message": "May not may CALL with value",
bundler-1         | 2025-04-16T11:45:06.632225008Z       "stack":
bundler-1         | 2025-04-16T11:45:06.632228915Z           Error: May not may CALL with value
bundler-1         | 2025-04-16T11:45:06.632232342Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:155:19)
bundler-1         | 2025-04-16T11:45:06.632236469Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:45:06.632240066Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:45:06.632257048Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:45:06.632261546Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:45:06.632265073Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:45:06.632268529Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:45:06.632272246Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:45:06.632276083Z       "code": -32502
bundler-1         | 2025-04-16T11:45:06.632279620Z     }
bundler-1         | 2025-04-16T11:45:06.632522904Z [11:45:06.617] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:45:06.632531660Z     reqId: "req-gc"
bundler-1         | 2025-04-16T11:45:06.632535618Z     body: {
bundler-1         | 2025-04-16T11:45:06.632539285Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:45:06.632542962Z       "id": 586,
bundler-1         | 2025-04-16T11:45:06.632546478Z       "error": {
bundler-1         | 2025-04-16T11:45:06.632549544Z         "message": "May not may CALL with value",
bundler-1         | 2025-04-16T11:45:06.632552660Z         "code": -32502
bundler-1         | 2025-04-16T11:45:06.632555765Z       }
bundler-1         | 2025-04-16T11:45:06.632558761Z     }
bundler-1         | 2025-04-16T11:45:06.632562097Z [11:45:06.620] [32mINFO[39m (1): [36mREQUEST ::[39m
