geth-1.15  | 2025-06-03T07:48:53.257826637Z ERROR[06-03|07:48:53.257] Head block is not reachable
funder-1   | 2025-06-03T07:48:53.090801060Z Error: error sending request for url (http://eth-node:8545/)
bundler-1         | 2025-06-03T07:49:17.928348016Z {"level":"ERROR","time":1748936957927,"pid":1,"hostname":"5193f7b95676","violation":{"address":"0x93f57d8af73ed88b9674017f55038609271baa9a","delegatecallStorageAddress":"0x93f57d8af73ed88b9674017f55038609271baa9a","depth":3,"entity":"paymaster","errorCode":-32502,"rule":"STO-010","callFrameType":"CALL","description":"unstaked paymaster accessed 0x93f57d8af73ed88b9674017f55038609271baa9a slot 0xa0c298f1290d0ea37111933c6437bb3308e0466bbc5e208ca6838af717143bb9"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:17.928363255Z {"level":"DEBUG","time":1748936957927,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:17.928367283Z {"level":"ERROR","time":1748936957927,"pid":1,"hostname":"5193f7b95676","error":"unstaked paymaster accessed 0x93f57d8af73ed88b9674017f55038609271baa9a slot 0xa0c298f1290d0ea37111933c6437bb3308e0466bbc5e208ca6838af717143bb9","msg":"<--- Error handling method requestId(170)"}
bundler-1         | 2025-06-03T07:49:17.931852694Z {"level":"DEBUG","time":1748936957931,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(171)"}
bundler-1         | 2025-06-03T07:49:17.932168591Z {"level":"DEBUG","time":1748936957931,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(171)"}
bundler-1         | 2025-06-03T07:49:18.093801590Z {"level":"DEBUG","time":1748936958093,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(172)"}
bundler-1         | 2025-06-03T07:49:18.095666970Z {"level":"DEBUG","time":1748936958093,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:18.095679062Z {"level":"DEBUG","time":1748936958094,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:18.095683611Z {"level":"DEBUG","time":1748936958094,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:18.095686706Z {"level":"DEBUG","time":1748936958094,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:18.125252752Z {"level":"DEBUG","time":1748936958125,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:18.128679030Z {"level":"ERROR","time":1748936958128,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"EREP-050","depth":1,"entity":"paymaster","address":"0x4337084d9e255ff0702461cf8895ce9e3b5ff108","delegatecallStorageAddress":"0xdf68c447c41a5618e9cff07bc4358214ac235ae8","callFrameType":"CALL","value":"0","errorCode":-32502,"description":"unstaked paymaster returned a context"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:18.128712973Z {"level":"DEBUG","time":1748936958128,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:18.128721589Z {"level":"ERROR","time":1748936958128,"pid":1,"hostname":"5193f7b95676","error":"unstaked paymaster returned a context","msg":"<--- Error handling method requestId(172)"}
bundler-1         | 2025-06-03T07:49:18.131817393Z {"level":"DEBUG","time":1748936958131,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(173)"}
bundler-1         | 2025-06-03T07:49:18.132182664Z {"level":"DEBUG","time":1748936958131,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(173)"}
bundler-1         | 2025-06-03T07:49:18.189385015Z {"level":"DEBUG","time":1748936958189,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(174)"}
bundler-1         | 2025-06-03T07:49:18.191271555Z {"level":"DEBUG","time":1748936958189,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:18.191280431Z {"level":"DEBUG","time":1748936958190,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:18.191283788Z {"level":"DEBUG","time":1748936958190,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:18.191286573Z {"level":"DEBUG","time":1748936958190,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:18.220999943Z {"level":"DEBUG","time":1748936958220,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:18.224406940Z {"level":"ERROR","time":1748936958223,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"EREP-050","depth":1,"entity":"paymaster","address":"0x4337084d9e255ff0702461cf8895ce9e3b5ff108","delegatecallStorageAddress":"0x7ce329175d3ec8d07b271bc83cfefbef79e6157c","callFrameType":"CALL","value":"0","errorCode":-32502,"description":"unstaked paymaster returned a context"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:18.224420996Z {"level":"DEBUG","time":1748936958224,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:18.224425996Z {"level":"ERROR","time":1748936958224,"pid":1,"hostname":"5193f7b95676","error":"unstaked paymaster returned a context","msg":"<--- Error handling method requestId(174)"}
bundler-1         | 2025-06-03T07:49:18.227509436Z {"level":"DEBUG","time":1748936958227,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(175)"}
bundler-1         | 2025-06-03T07:49:18.227852982Z {"level":"DEBUG","time":1748936958227,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(175)"}
bundler-1         | 2025-06-03T07:49:18.286564403Z {"level":"DEBUG","time":1748936958286,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(176)"}
bundler-1         | 2025-06-03T07:49:18.288670043Z {"level":"DEBUG","time":1748936958286,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:18.288681094Z {"level":"DEBUG","time":1748936958287,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:18.288684720Z {"level":"DEBUG","time":1748936958287,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:18.288687335Z {"level":"DEBUG","time":1748936958287,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:18.319146988Z {"level":"DEBUG","time":1748936958319,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:18.322466004Z {"level":"ERROR","time":1748936958322,"pid":1,"hostname":"5193f7b95676","violation":{"rule":"EREP-050","depth":1,"entity":"paymaster","address":"0x4337084d9e255ff0702461cf8895ce9e3b5ff108","delegatecallStorageAddress":"0xb752d0c86fda4d2f22ee98f22b32543271744691","callFrameType":"CALL","value":"0","errorCode":-32502,"description":"unstaked paymaster returned a context"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:18.322480522Z {"level":"DEBUG","time":1748936958322,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:18.322485691Z {"level":"ERROR","time":1748936958322,"pid":1,"hostname":"5193f7b95676","error":"unstaked paymaster returned a context","msg":"<--- Error handling method requestId(176)"}
bundler-1         | 2025-06-03T07:49:18.325594839Z {"level":"DEBUG","time":1748936958325,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(177)"}
bundler-1         | 2025-06-03T07:49:18.325941894Z {"level":"DEBUG","time":1748936958325,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(177)"}
bundler-1         | 2025-06-03T07:49:18.385143046Z {"level":"DEBUG","time":1748936958385,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(178)"}
bundler-1         | 2025-06-03T07:49:18.387739009Z {"level":"DEBUG","time":1748936958385,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:18.387749408Z {"level":"DEBUG","time":1748936958386,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:18.387752765Z {"level":"DEBUG","time":1748936958386,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:18.387755279Z {"level":"DEBUG","time":1748936958386,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:18.418965883Z {"level":"DEBUG","time":1748936958418,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:18.424805051Z {"level":"ERROR","time":1748936958424,"pid":1,"hostname":"5193f7b95676","violation":{"address":"0xd87ae09b4e1157c9040ae75e6410c47a33bf803e","delegatecallStorageAddress":"0xd87ae09b4e1157c9040ae75e6410c47a33bf803e","depth":2,"entity":"paymaster","errorCode":-32502,"rule":"STO-010","callFrameType":"CALL","description":"unstaked paymaster accessed 0xd87ae09b4e1157c9040ae75e6410c47a33bf803e slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:18.424820099Z {"level":"DEBUG","time":1748936958424,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:18.424824046Z {"level":"ERROR","time":1748936958424,"pid":1,"hostname":"5193f7b95676","error":"unstaked paymaster accessed 0xd87ae09b4e1157c9040ae75e6410c47a33bf803e slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39","msg":"<--- Error handling method requestId(178)"}
bundler-1         | 2025-06-03T07:49:18.428054468Z {"level":"DEBUG","time":1748936958427,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(179)"}
bundler-1         | 2025-06-03T07:49:18.428381460Z {"level":"DEBUG","time":1748936958428,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(179)"}
bundler-1         | 2025-06-03T07:49:18.487204582Z {"level":"DEBUG","time":1748936958487,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(180)"}
bundler-1         | 2025-06-03T07:49:18.489155722Z {"level":"DEBUG","time":1748936958487,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:18.489165921Z {"level":"DEBUG","time":1748936958487,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:18.489169367Z {"level":"DEBUG","time":1748936958487,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:18.489182161Z {"level":"DEBUG","time":1748936958487,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:18.527914872Z {"level":"DEBUG","time":1748936958527,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:18.536452479Z {"level":"ERROR","time":1748936958536,"pid":1,"hostname":"5193f7b95676","violation":{"address":"0x65cf5ad2b2c7b5346326840f68726e8ca2f5c3ab","delegatecallStorageAddress":"0x65cf5ad2b2c7b5346326840f68726e8ca2f5c3ab","depth":3,"entity":"paymaster","errorCode":-32502,"rule":"STO-010","callFrameType":"CALL","description":"unstaked paymaster accessed 0x65cf5ad2b2c7b5346326840f68726e8ca2f5c3ab slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:18.536465112Z {"level":"DEBUG","time":1748936958536,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:18.536470162Z {"level":"ERROR","time":1748936958536,"pid":1,"hostname":"5193f7b95676","error":"unstaked paymaster accessed 0x65cf5ad2b2c7b5346326840f68726e8ca2f5c3ab slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39","msg":"<--- Error handling method requestId(180)"}
bundler-1         | 2025-06-03T07:49:18.539742538Z {"level":"DEBUG","time":1748936958539,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(181)"}
bundler-1         | 2025-06-03T07:49:18.540058366Z {"level":"DEBUG","time":1748936958539,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(181)"}
bundler-1         | 2025-06-03T07:49:18.597802429Z {"level":"DEBUG","time":1748936958597,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(182)"}
bundler-1         | 2025-06-03T07:49:18.599840158Z {"level":"DEBUG","time":1748936958597,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:18.599852060Z {"level":"DEBUG","time":1748936958598,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:18.599857230Z {"level":"DEBUG","time":1748936958598,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:18.599861468Z {"level":"DEBUG","time":1748936958598,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:49:18.634497874Z {"level":"DEBUG","time":1748936958634,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:49:18.643651704Z {"level":"ERROR","time":1748936958643,"pid":1,"hostname":"5193f7b95676","violation":{"address":"0x9f4fb26ea160c4c5279f31431abcd4075d876deb","delegatecallStorageAddress":"0x9f4fb26ea160c4c5279f31431abcd4075d876deb","depth":3,"entity":"paymaster","errorCode":-32502,"rule":"STO-010","callFrameType":"CALL","description":"unstaked paymaster accessed 0x9f4fb26ea160c4c5279f31431abcd4075d876deb slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39"},"msg":"ERC7562Parser(violationDetected)"}
bundler-1         | 2025-06-03T07:49:18.643683232Z {"level":"DEBUG","time":1748936958643,"pid":1,"hostname":"5193f7b95676","status":"invalid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:49:18.643689865Z {"level":"ERROR","time":1748936958643,"pid":1,"hostname":"5193f7b95676","error":"unstaked paymaster accessed 0x9f4fb26ea160c4c5279f31431abcd4075d876deb slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39","msg":"<--- Error handling method requestId(182)"}
bundler-1         | 2025-06-03T07:49:18.647007845Z {"level":"DEBUG","time":1748936958646,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(183)"}
bundler-1         | 2025-06-03T07:49:18.647342756Z {"level":"DEBUG","time":1748936958647,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(183)"}
bundler-1         | 2025-06-03T07:49:18.707102476Z {"level":"DEBUG","time":1748936958706,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(184)"}
bundler-1         | 2025-06-03T07:49:18.710537415Z {"level":"DEBUG","time":1748936958706,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:49:18.710550490Z {"level":"DEBUG","time":1748936958708,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:49:18.710554237Z {"level":"DEBUG","time":1748936958708,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:49:18.710556872Z {"level":"DEBUG","time":1748936958708,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
