geth-1.14         | 2024-10-20T14:49:45.292806051Z ERROR[10-20|14:49:45.292] Head block is not reachable
deployer-1        | 2024-10-20T14:49:46.097149931Z Deploying entrypoint at 0x0000000071727De22E5E9d8BAf0edAc6f37da032
bundler-1         | 2024-10-20T14:50:08.160371769Z Oct 20 14:50:08.20 INFO 172.25.0.1 "POST /rpc" done in 863.97μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:101
bundler-1         | 2024-10-20T14:50:08.217935061Z Oct 20 14:50:08.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x90732cfD8862fC29591a90C04409d8C44C243047', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x6997fbEc129352F82E664c4171429AC3FBbfD4E1', 'paymasterData': '0x73746f726167655f72656164', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 102)
bundler-1         | 2024-10-20T14:50:08.475949994Z Oct 20 14:50:08.20 WARNING 172.25.0.1 "POST /rpc" done in 258.167ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:102 - error code:-32502 - error message:paymaster:0x6997fbec129352f82e664c4171429ac3fbbfd4e1 insuffient stake to access slot 0x0000000000000000000000000000000000000000000000000000000000000001 at 0x6997fbec129352f82e664c4171429ac3fbbfd4e1
bundler-1         | 2024-10-20T14:50:08.479435259Z Oct 20 14:50:08.20 DEBUG request: ('debug_bundler_clearState', [], 103)
bundler-1         | 2024-10-20T14:50:08.479938458Z Oct 20 14:50:08.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:08.480178736Z Oct 20 14:50:08.20 INFO 172.25.0.1 "POST /rpc" done in 871.275μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:103
bundler-1         | 2024-10-20T14:50:08.539572432Z Oct 20 14:50:08.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x26c036d088f1ae3cf448Ac278E27c4834E6Ba3a9', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x87fabD37132Dbf0CB6f8bcdB1E5DACC9514dCd31', 'paymasterData': '0x73746f726167655f7772697465', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 104)
bundler-1         | 2024-10-20T14:50:08.798453460Z Oct 20 14:50:08.20 WARNING 172.25.0.1 "POST /rpc" done in 259.042ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:104 - error code:-32502 - error message:paymaster:0x87fabd37132dbf0cb6f8bcdb1e5dacc9514dcd31 insuffient stake to access slot 0x0000000000000000000000000000000000000000000000000000000000000000 at 0x87fabd37132dbf0cb6f8bcdb1e5dacc9514dcd31
bundler-1         | 2024-10-20T14:50:08.802037339Z Oct 20 14:50:08.20 DEBUG request: ('debug_bundler_clearState', [], 105)
bundler-1         | 2024-10-20T14:50:08.802620165Z Oct 20 14:50:08.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:08.802870873Z Oct 20 14:50:08.20 INFO 172.25.0.1 "POST /rpc" done in 973.155μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:105
bundler-1         | 2024-10-20T14:50:08.861024345Z Oct 20 14:50:08.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x4608c1a765374a9f2b2A718cC4Af9B4d834fB882', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0xce04dc421884793907D156ADa0e7C538A85023f9', 'paymasterData': '0x7472616e7369656e745f73746f726167655f7473746f7265', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 106)
bundler-1         | 2024-10-20T14:50:09.155978680Z Oct 20 14:50:09.20 WARNING 172.25.0.1 "POST /rpc" done in 295.065ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:106 - error code:-32502 - error message:paymaster:0xce04dc421884793907d156ada0e7c538a85023f9 insuffient stake to access slot 0x0000000000000000000000000000000000000000000000000000000000000000 at 0xce04dc421884793907d156ada0e7c538a85023f9
bundler-1         | 2024-10-20T14:50:09.159410028Z Oct 20 14:50:09.20 DEBUG request: ('debug_bundler_clearState', [], 107)
bundler-1         | 2024-10-20T14:50:09.159933634Z Oct 20 14:50:09.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:09.160184742Z Oct 20 14:50:09.20 INFO 172.25.0.1 "POST /rpc" done in 917.561μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:107
bundler-1         | 2024-10-20T14:50:09.220908212Z Oct 20 14:50:09.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xe3b8bB90b7364057AF2122eEbcB85bF7689c0753', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0xE4d5412183623B6cB2019249bc3643511F7Ec4C9', 'paymasterData': '0x7472616e7369656e745f73746f726167655f746c6f6164', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 108)
bundler-1         | 2024-10-20T14:50:09.519028277Z Oct 20 14:50:09.20 WARNING 172.25.0.1 "POST /rpc" done in 298.322ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:108 - error code:-32502 - error message:paymaster:0xe4d5412183623b6cb2019249bc3643511f7ec4c9 insuffient stake to access slot 0x0000000000000000000000000000000000000000000000000000000000000000 at 0xe4d5412183623b6cb2019249bc3643511f7ec4c9
bundler-1         | 2024-10-20T14:50:09.522531649Z Oct 20 14:50:09.20 DEBUG request: ('debug_bundler_clearState', [], 109)
bundler-1         | 2024-10-20T14:50:09.523032613Z Oct 20 14:50:09.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:09.523290417Z Oct 20 14:50:09.20 INFO 172.25.0.1 "POST /rpc" done in 876.414μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:109
bundler-1         | 2024-10-20T14:50:09.582281941Z Oct 20 14:50:09.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x9753F19883F2cA4BADAa3aab54B99c97B6df0776', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0xeAc4d070D9B9FD127236f14d2e989fE4f55b5978', 'paymasterData': '0x7265666572656e63655f73746f72616765', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 110)
bundler-1         | 2024-10-20T14:50:09.852239427Z Oct 20 14:50:09.20 WARNING 172.25.0.1 "POST /rpc" done in 270.08ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:110 - error code:-32502 - error message:paymaster:0xeac4d070d9b9fd127236f14d2e989fe4f55b5978 insuffient stake to access slot 0xc6c42a4e40c3d7d789c2470c1ccb88ef7b05c59846318360c346be4b02f5aa38 at 0xfe70761859b2136811318c78ac22db56a9d8b3fb
bundler-1         | 2024-10-20T14:50:09.855755913Z Oct 20 14:50:09.20 DEBUG request: ('debug_bundler_clearState', [], 111)
bundler-1         | 2024-10-20T14:50:09.856344971Z Oct 20 14:50:09.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:09.856598016Z Oct 20 14:50:09.20 INFO 172.25.0.1 "POST /rpc" done in 1.034ms: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:111
bundler-1         | 2024-10-20T14:50:09.916010251Z Oct 20 14:50:09.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xfC1d077Ca542A7d89cc2441c3913bDb342943c63', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x64aE4753981d29F621A0b9a80A5F3439358f9409', 'paymasterData': '0x7265666572656e63655f73746f726167655f737472756374', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 112)
bundler-1         | 2024-10-20T14:50:10.189993889Z Oct 20 14:50:10.20 WARNING 172.25.0.1 "POST /rpc" done in 274.083ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:112 - error code:-32502 - error message:paymaster:0x64ae4753981d29f621a0b9a80a5f3439358f9409 insuffient stake to access slot 0x46e0f4f8602f19efcf5e6baeebac9511b2d90c0cf8df49e1260af5aafedfad6f at 0x67e4bb5d30b5166f0c12285d2bc8979c40215b16
bundler-1         | 2024-10-20T14:50:10.193405597Z Oct 20 14:50:10.20 DEBUG request: ('debug_bundler_clearState', [], 113)
bundler-1         | 2024-10-20T14:50:10.193974618Z Oct 20 14:50:10.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:10.194246939Z Oct 20 14:50:10.20 INFO 172.25.0.1 "POST /rpc" done in 987.962μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:113
bundler-1         | 2024-10-20T14:50:10.253331977Z Oct 20 14:50:10.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xbBd10602B4FCb030F50E6EcbEe46B80276002290', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x0EA035DdF69B17AC72CDADa634e5aFEF895d57cd', 'paymasterData': '0x6163636f756e745f73746f72616765', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 114)
bundler-1         | 2024-10-20T14:50:10.522200185Z Oct 20 14:50:10.20 DEBUG response: 0x958d335e19d7c74fa1f68db956c5d5454b33e16559052585a00d51037c1060cd
bundler-1         | 2024-10-20T14:50:10.522474304Z Oct 20 14:50:10.20 INFO 172.25.0.1 "POST /rpc" done in 269.293ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:114
bundler-1         | 2024-10-20T14:50:10.525903751Z Oct 20 14:50:10.20 DEBUG request: ('debug_bundler_clearState', [], 115)
bundler-1         | 2024-10-20T14:50:10.526400887Z Oct 20 14:50:10.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:10.526652373Z Oct 20 14:50:10.20 INFO 172.25.0.1 "POST /rpc" done in 860.243μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:115
bundler-1         | 2024-10-20T14:50:10.584196429Z Oct 20 14:50:10.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xbeF514316C262df3D5b25dC7421721B9C719e299', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x1a97fa365c25b5F7DAe706D19dcE3fa9C3B9E339', 'paymasterData': '0x6163636f756e745f7472616e7369656e745f73746f72616765', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 116)
bundler-1         | 2024-10-20T14:50:10.887553941Z Oct 20 14:50:10.20 DEBUG response: 0x7852181feed320437fec8a11190144bc518860824ebc318010621dbea1a34b9e
bundler-1         | 2024-10-20T14:50:10.887807331Z Oct 20 14:50:10.20 INFO 172.25.0.1 "POST /rpc" done in 303.838ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:116
bundler-1         | 2024-10-20T14:50:10.891154151Z Oct 20 14:50:10.20 DEBUG request: ('debug_bundler_clearState', [], 117)
bundler-1         | 2024-10-20T14:50:10.891648383Z Oct 20 14:50:10.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:10.891873973Z Oct 20 14:50:10.20 INFO 172.25.0.1 "POST /rpc" done in 832.522μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:117
bundler-1         | 2024-10-20T14:50:10.971306089Z Oct 20 14:50:10.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x0f68F233befF0032Bc127646BF2cD64949Ec6ED6', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x0D39EEE3AEB66487B919bBfEc61A0F03FD53Da83', 'paymasterData': '0x6163636f756e745f7265666572656e63655f73746f72616765', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 118)
bundler-1         | 2024-10-20T14:50:11.257977517Z Oct 20 14:50:11.20 DEBUG response: 0x24cda37635b2aed01bc49a151dc0248866b3855e8be0f45e9bdbfe376bc25151
bundler-1         | 2024-10-20T14:50:11.258233192Z Oct 20 14:50:11.20 INFO 172.25.0.1 "POST /rpc" done in 287.169ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:118
bundler-1         | 2024-10-20T14:50:11.261796806Z Oct 20 14:50:11.20 DEBUG request: ('debug_bundler_clearState', [], 119)
bundler-1         | 2024-10-20T14:50:11.262312267Z Oct 20 14:50:11.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:11.262564991Z Oct 20 14:50:11.20 INFO 172.25.0.1 "POST /rpc" done in 907.14μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:119
bundler-1         | 2024-10-20T14:50:11.318786248Z Oct 20 14:50:11.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x83b80a04e2c698AB54d507fBa8DB04026a0F7fBF', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x964a416c3F8bA6C2Ff63764d767299e8A2D93f2f', 'paymasterData': '0x6163636f756e745f7265666572656e63655f73746f726167655f737472756374', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 120)
bundler-1         | 2024-10-20T14:50:11.606198644Z Oct 20 14:50:11.20 DEBUG response: 0x6bf026fd68042aef9a6bf8850988e4cab0eca721ebffa425caee2972740b2c45
bundler-1         | 2024-10-20T14:50:11.606439950Z Oct 20 14:50:11.20 INFO 172.25.0.1 "POST /rpc" done in 287.884ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:120
bundler-1         | 2024-10-20T14:50:11.609803471Z Oct 20 14:50:11.20 DEBUG request: ('debug_bundler_clearState', [], 121)
bundler-1         | 2024-10-20T14:50:11.610371521Z Oct 20 14:50:11.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:11.610616077Z Oct 20 14:50:11.20 INFO 172.25.0.1 "POST /rpc" done in 932.047μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:121
bundler-1         | 2024-10-20T14:50:12.487017423Z Oct 20 14:50:12.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x202C5743738c7CF9BBcFd5f50B27E1BfE22b0378', 'nonce': '0x0', 'factory': '0xac64d853BbfCEeD148037feC26deF7E41E0E5B23', 'factoryData': '0x0d058fe3000000000000000000000000000000000000000000000000000000000000007b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000071727de22e5e9d8baf0edac6f37da0320000000000000000000000000000000000000000000000000000000000000000', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0x4c4b40', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0xf6f187D7742EaBd676705A259C1c63d54604B91B', 'paymasterData': '0x6163636f756e745f7265666572656e63655f73746f726167655f696e69745f636f6465', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 122)
bundler-1         | 2024-10-20T14:50:12.843944107Z Oct 20 14:50:12.20 WARNING 172.25.0.1 "POST /rpc" done in 357.055ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:122 - error code:-32502 - error message:paymaster:0xf6f187d7742eabd676705a259c1c63d54604b91b insuffient stake to access slot 0xab70855da978f91278aada2b75c7b393c6e762599ef03ef085f6aab07ad46f5f at 0x8c9a4edb41506e8705205dae08ba4c469b371863
bundler-1         | 2024-10-20T14:50:12.847279625Z Oct 20 14:50:12.20 DEBUG request: ('debug_bundler_clearState', [], 123)
bundler-1         | 2024-10-20T14:50:12.847796469Z Oct 20 14:50:12.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:12.848042165Z Oct 20 14:50:12.20 INFO 172.25.0.1 "POST /rpc" done in 870.433μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:123
bundler-1         | 2024-10-20T14:50:12.904348722Z Oct 20 14:50:12.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xa144f99Ff36ccf1b8012b15664a15E13079ccF51', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x7B37B5aA1334F7F3A04dA7A9c787B649a5c779b8', 'paymasterData': '0x636f6e74657874', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 124)
bundler-1         | 2024-10-20T14:50:13.024010640Z Oct 20 14:50:13.20 DEBUG response: 0x6730e4b4de3f9521c802c4d27deae552987c695c45a8dff85277fe27818049b0
bundler-1         | 2024-10-20T14:50:13.024254606Z Oct 20 14:50:13.20 INFO 172.25.0.1 "POST /rpc" done in 120.111ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:124
bundler-1         | 2024-10-20T14:50:13.027906857Z Oct 20 14:50:13.20 DEBUG request: ('debug_bundler_clearState', [], 125)
bundler-1         | 2024-10-20T14:50:13.028412259Z Oct 20 14:50:13.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:13.028683284Z Oct 20 14:50:13.20 INFO 172.25.0.1 "POST /rpc" done in 855.895μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:125
bundler-1         | 2024-10-20T14:50:13.090842604Z Oct 20 14:50:13.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xF51653c480a6F02FEf0D12259CECEbD62297735B', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x4e0A04109A9c20a5df4cd36cdE5273ed29c779C0', 'paymasterData': '0x65787465726e616c5f73746f726167655f72656164', 'paymasterVerificationGasLimit': '0x186a0', 'paymasterPostOpGasLimit': '0x186a0'}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 126)
bundler-1         | 2024-10-20T14:50:13.379601894Z Oct 20 14:50:13.20 WARNING 172.25.0.1 "POST /rpc" done in 288.926ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:126 - error code:-32502 - error message:paymaster:0x4e0a04109a9c20a5df4cd36cde5273ed29c779c0 insuffient stake to access slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39 at 0x50a4f3419aed00f9339b48c7c1c864f86b02049d
bundler-1         | 2024-10-20T14:50:13.383064239Z Oct 20 14:50:13.20 DEBUG request: ('debug_bundler_clearState', [], 127)
bundler-1         | 2024-10-20T14:50:13.383595619Z Oct 20 14:50:13.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:13.383859993Z Oct 20 14:50:13.20 INFO 172.25.0.1 "POST /rpc" done in 936.365μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:127
